unix,open,high,low,close,volume
1667782800000,1573.28,1585.31,1567.76,1582.41,34272.4406
1667786400000,1582.42,1595.3,1581.83,1592.69,22955.8168
1667790000000,1592.7,1593.0,1583.88,1587.5,11553.4399
1667793600000,1587.5,1587.84,1576.15,1587.54,11456.3751
1667797200000,1587.55,1594.63,1584.61,1588.24,14765.1176
1667800800000,1588.24,1589.73,1574.52,1575.59,23695.1101
1667804400000,1575.6,1575.9,1546.3,1550.01,71872.1857
1667808000000,1550.0,1569.76,1546.29,1568.08,30358.8239
1667811600000,1568.08,1575.58,1564.1,1564.1,27392.8404
1667815200000,1564.1,1584.56,1563.88,1578.54,43184.7391
1667818800000,1578.53,1582.02,1575.66,1580.0,11589.9717
1667822400000,1579.99,1585.02,1576.48,1584.51,19969.9385
1667826000000,1584.5,1589.73,1575.31,1579.3,21852.0511
1667829600000,1579.31,1584.51,1567.58,1572.52,26342.097
1667833200000,1572.53,1592.93,1572.37,1592.03,31218.5419
1667836800000,1592.02,1597.08,1577.97,1578.2,19195.7389
1667840400000,1578.19,1585.6,1577.02,1585.56,9115.3435
1667844000000,1585.57,1594.24,1585.52,1588.81,11929.5938
1667847600000,1588.82,1608.04,1588.36,1600.52,42041.0528
1667851200000,1600.53,1607.28,1599.02,1601.64,15104.6027
1667854800000,1601.64,1604.51,1573.46,1575.4,28118.998
1667858400000,1575.4,1575.52,1545.03,1559.22,62847.6165
1667862000000,1559.22,1569.65,1558.58,1568.1,21085.4708
1667865600000,1568.09,1574.81,1558.68,1561.56,28135.4583
1667869200000,1561.55,1576.79,1559.51,1571.35,14322.3054
1667872800000,1571.34,1574.81,1537.0,1538.85,45193.5433
1667876400000,1538.85,1545.65,1503.0,1507.07,132150.1884
1667880000000,1507.06,1514.25,1458.0,1465.0,165666.8465
1667883600000,1465.01,1475.73,1431.82,1470.39,136343.4659
1667887200000,1470.38,1490.43,1466.42,1485.16,51365.7489
1667890800000,1485.15,1497.95,1477.0,1492.0,44547.2361
1667894400000,1492.0,1493.0,1481.41,1486.57,32500.9108
1667898000000,1486.57,1494.49,1479.07,1489.7,29245.4844
1667901600000,1489.7,1490.06,1476.36,1479.15,23122.599
1667905200000,1479.16,1486.15,1468.99,1476.87,30320.2526
1667908800000,1476.87,1487.22,1471.53,1478.89,27274.2101
1667912400000,1478.89,1479.59,1457.06,1462.03,39559.9011
1667916000000,1462.03,1474.05,1422.94,1444.13,196556.296
1667919600000,1443.98,1462.69,1426.16,1462.48,68852.6861
1667923200000,1462.48,1579.98,1454.47,1545.82,195120.4083
1667926800000,1545.82,1554.88,1442.57,1447.42,195320.6727
1667930400000,1447.1,1468.15,1341.08,1346.14,297790.2009
1667934000000,1345.8,1359.01,1233.0,1315.39,313440.3388
1667937600000,1315.39,1337.31,1280.0,1310.57,118235.606
1667941200000,1310.57,1341.97,1300.0,1336.7,57065.7044
1667944800000,1336.71,1338.11,1308.43,1318.58,40889.4387
1667948400000,1318.58,1344.83,1313.72,1334.77,56897.0062
1667952000000,1334.78,1337.16,1315.77,1317.5,64518.3512
1667955600000,1317.49,1331.1,1312.32,1317.22,61983.0915
1667959200000,1317.22,1328.83,1293.0,1295.01,64733.1267
1667962800000,1295.01,1314.38,1283.37,1312.39,76425.8158
1667966400000,1312.38,1319.38,1301.2,1303.99,44345.8857
1667970000000,1304.0,1315.98,1285.69,1302.81,77736.9831
1667973600000,1302.8,1308.71,1293.34,1294.32,44725.7621
1667977200000,1294.32,1298.91,1266.43,1274.35,79325.1292
1667980800000,1274.36,1276.59,1250.0,1263.59,105538.7981
1667984400000,1263.6,1264.16,1199.0,1216.24,198734.4672
1667988000000,1216.25,1229.6,1136.13,1195.02,312655.682
1667991600000,1195.02,1225.2,1178.37,1220.04,117608.357
1667995200000,1220.05,1248.55,1211.66,1227.03,145881.7463
1667998800000,1227.04,1235.35,1191.87,1214.53,109850.1705
1668002400000,1214.52,1246.0,1189.51,1225.89,89252.3559
1668006000000,1225.89,1241.77,1150.0,1163.02,158028.0854
1668009600000,1163.02,1199.19,1149.0,1174.29,121229.164
1668013200000,1174.29,1186.54,1153.59,1168.53,66815.4842
1668016800000,1168.54,1178.67,1143.43,1163.86,84567.1487
1668020400000,1163.72,1206.0,1161.97,1195.47,74900.3282
1668024000000,1195.46,1200.0,1148.0,1164.99,85537.4498
1668027600000,1164.99,1165.6,1100.78,1106.68,132781.4782
1668031200000,1106.11,1132.38,1100.62,1117.65,64988.508
1668034800000,1117.65,1124.26,1073.53,1102.73,112634.5669
1668038400000,1102.73,1147.64,1085.93,1146.14,105987.9489
1668042000000,1146.15,1165.08,1130.0,1137.8,88951.7263
1668045600000,1137.8,1150.0,1126.61,1149.98,44884.4546
1668049200000,1149.98,1184.8,1145.48,1174.16,97068.5928
1668052800000,1174.15,1182.35,1159.3,1176.4,48115.3705
1668056400000,1176.39,1200.0,1176.22,1187.25,62931.3826
1668060000000,1187.25,1194.94,1174.5,1176.07,63489.9116
1668063600000,1176.06,1206.13,1172.01,1189.72,76801.3665
1668067200000,1189.54,1219.62,1175.86,1215.8,89302.1995
1668070800000,1215.89,1219.1,1186.0,1198.65,63187.3828
1668074400000,1198.66,1204.95,1175.13,1181.01,70741.2677
1668078000000,1181.0,1196.0,1176.74,1187.04,62471.4506
1668081600000,1187.05,1234.2,1185.52,1214.99,124140.8762
1668085200000,1214.99,1329.0,1197.0,1300.09,231210.5125
1668088800000,1300.08,1328.99,1276.2,1324.32,161324.8888
1668092400000,1324.2,1350.0,1305.99,1321.61,118386.4551
1668096000000,1321.64,1350.0,1306.94,1321.27,82344.4259
1668099600000,1321.28,1323.82,1247.4,1259.12,123086.4508
1668103200000,1259.12,1286.56,1250.32,1273.83,50143.8907
1668106800000,1273.83,1297.0,1265.9,1292.31,35476.719
1668110400000,1292.3,1340.0,1284.28,1334.57,53176.8903
1668114000000,1334.57,1344.66,1315.3,1325.44,57067.3595
1668117600000,1325.44,1329.87,1308.01,1324.14,25200.6187
1668121200000,1324.14,1327.83,1286.59,1299.28,40463.5348
1668124800000,1299.28,1305.88,1283.88,1296.72,34922.7221
1668128400000,1296.7,1309.29,1256.0,1262.74,64261.583
1668132000000,1262.74,1271.95,1242.35,1252.32,58412.4242
1668135600000,1252.33,1254.8,1221.08,1239.11,67229.3264
1668139200000,1239.12,1248.5,1227.0,1234.52,37235.2323
1668142800000,1234.52,1275.42,1231.53,1265.78,62464.2762
1668146400000,1265.78,1275.67,1249.5,1264.44,48715.5259
1668150000000,1264.43,1289.26,1254.26,1278.33,53053.133
1668153600000,1278.34,1294.35,1268.06,1281.52,38766.0802
1668157200000,1281.52,1288.0,1272.03,1279.4,31035.2396
1668160800000,1279.39,1283.82,1264.07,1277.79,31951.1073
1668164400000,1277.79,1292.6,1269.16,1275.85,38002.7661
1668168000000,1275.91,1293.0,1268.0,1290.9,32733.9082
1668171600000,1290.9,1310.0,1279.64,1283.59,59656.8881
1668175200000,1283.58,1299.0,1201.26,1261.99,222571.2417
1668178800000,1261.99,1281.26,1241.41,1260.18,107352.5056
1668182400000,1260.18,1264.0,1233.24,1250.21,66260.1302
1668186000000,1250.21,1278.87,1246.88,1274.3,51561.1894
1668189600000,1274.29,1287.0,1261.38,1264.42,40793.9403
1668193200000,1264.28,1278.45,1248.0,1274.04,39944.327
1668196800000,1274.18,1276.36,1237.0,1246.02,30587.7813
1668200400000,1246.02,1276.43,1245.6,1269.74,30524.5478
1668204000000,1269.74,1285.72,1267.3,1280.39,25649.1661
1668207600000,1280.39,1295.0,1270.7,1289.28,34402.1078
1668211200000,1289.35,1292.16,1268.97,1276.5,24525.4731
1668214800000,1276.49,1280.12,1265.35,1273.41,19178.0511
1668218400000,1273.4,1290.32,1270.0,1276.74,30526.2298
1668222000000,1276.73,1279.26,1254.0,1259.34,37088.7906
1668225600000,1259.34,1268.97,1251.14,1257.47,40061.0436
1668229200000,1257.47,1258.57,1238.7,1247.49,45931.2271
1668232800000,1247.49,1268.8,1243.46,1261.32,35409.5493
1668236400000,1261.31,1277.57,1260.8,1266.39,38997.5738
1668240000000,1266.39,1270.95,1250.0,1261.67,27072.4374
1668243600000,1261.66,1268.3,1256.44,1262.23,19858.4011
1668247200000,1262.22,1275.0,1257.0,1259.72,26204.3102
1668250800000,1259.72,1265.42,1252.29,1260.5,16505.9213
1668254400000,1260.5,1269.75,1253.06,1268.73,22704.0454
1668258000000,1268.72,1270.0,1258.31,1266.14,18501.8638
1668261600000,1266.13,1285.52,1259.73,1276.5,31920.8555
1668265200000,1276.5,1282.98,1271.05,1274.8,19614.0963
1668268800000,1274.81,1278.88,1267.66,1271.73,16366.6026
1668272400000,1271.74,1276.5,1267.71,1273.11,15501.2208
1668276000000,1273.11,1274.0,1263.0,1269.07,10386.0153
1668279600000,1269.07,1270.5,1264.56,1268.45,8129.0573
1668283200000,1268.45,1268.95,1264.59,1266.0,6611.6712
1668286800000,1266.01,1267.0,1252.03,1258.2,15011.3593
1668290400000,1258.2,1264.57,1256.18,1260.68,7554.0792
1668294000000,1260.67,1260.94,1247.31,1257.25,14113.0421
1668297600000,1257.25,1266.8,1253.45,1260.19,11844.0441
1668301200000,1260.19,1268.93,1259.29,1264.23,8808.7589
1668304800000,1264.23,1268.2,1261.38,1268.2,8129.7729
1668308400000,1268.19,1274.03,1264.94,1272.15,14903.4458
1668312000000,1272.14,1274.23,1264.74,1266.54,12919.0389
1668315600000,1266.53,1268.49,1264.18,1264.19,12745.4992
1668319200000,1264.18,1265.82,1248.39,1248.49,41812.4279
1668322800000,1248.49,1256.56,1230.33,1250.93,44432.9064
1668326400000,1250.94,1253.22,1222.0,1231.06,24289.0565
1668330000000,1231.06,1233.33,1212.0,1226.88,58001.4279
1668333600000,1226.87,1235.93,1222.0,1230.06,21479.1861
1668337200000,1230.05,1247.76,1226.07,1240.44,29369.498
1668340800000,1240.43,1243.28,1234.95,1236.77,13506.0703
1668344400000,1236.78,1248.45,1233.01,1241.35,19419.1871
1668348000000,1241.35,1245.38,1236.66,1238.94,17804.7376
1668351600000,1238.93,1240.82,1223.9,1231.36,23120.2702
1668355200000,1231.36,1237.34,1226.18,1233.28,20675.2356
1668358800000,1233.29,1233.83,1220.01,1228.18,18362.4102
1668362400000,1228.18,1231.99,1215.8,1225.69,19219.6094
1668366000000,1225.7,1232.0,1222.3,1229.03,20968.8785
1668369600000,1229.04,1232.22,1217.29,1219.14,17705.4165
1668373200000,1219.14,1237.0,1200.66,1217.46,49696.534
1668376800000,1217.47,1230.44,1215.32,1228.29,19891.0882
1668380400000,1228.3,1228.89,1217.13,1221.49,18306.0302
1668384000000,1221.5,1230.54,1193.1,1205.38,43939.378
1668387600000,1205.38,1212.21,1180.92,1190.01,45297.6183
1668391200000,1190.01,1196.51,1171.13,1193.86,44769.0111
1668394800000,1193.86,1199.03,1187.42,1193.03,22246.202
1668398400000,1193.02,1193.72,1175.66,1185.28,31742.5818
1668402000000,1185.29,1190.0,1175.43,1181.6,24186.2335
1668405600000,1181.6,1242.92,1177.9,1236.84,72579.8137
1668409200000,1236.84,1262.0,1225.94,1260.07,74024.6398
1668412800000,1260.06,1276.26,1257.14,1261.73,54515.507
1668416400000,1261.72,1265.0,1252.0,1257.31,33862.32
1668420000000,1257.31,1263.49,1252.89,1260.55,20277.1017
1668423600000,1260.55,1269.99,1252.17,1252.33,27953.5004
1668427200000,1252.34,1267.22,1243.59,1264.32,38595.2399
1668430800000,1264.32,1291.2,1240.0,1259.16,104863.5617
1668434400000,1259.16,1263.83,1235.0,1251.8,56162.4179
1668438000000,1251.81,1255.37,1235.26,1245.32,33157.9703
1668441600000,1245.32,1249.76,1226.44,1231.31,36880.4563
1668445200000,1231.31,1244.33,1227.51,1240.95,20493.6179
1668448800000,1240.95,1246.48,1235.95,1243.03,16478.7768
1668452400000,1243.02,1243.73,1210.03,1216.27,38755.4133
1668456000000,1216.26,1222.71,1210.09,1215.96,24129.4603
1668459600000,1215.96,1228.75,1214.09,1227.51,16293.2572
1668463200000,1227.5,1228.99,1213.82,1220.01,16847.4346
1668466800000,1220.0,1249.97,1219.86,1243.28,36690.4924
1668470400000,1243.29,1254.12,1239.12,1241.25,22351.8828
1668474000000,1241.24,1262.23,1236.15,1258.32,31132.0114
1668477600000,1258.33,1266.0,1256.08,1259.34,26565.838
1668481200000,1259.35,1266.57,1254.34,1256.54,16406.1734
1668484800000,1256.53,1260.34,1252.1,1258.14,18484.0902
1668488400000,1258.13,1262.84,1247.39,1248.39,20854.6549
1668492000000,1248.39,1257.57,1247.73,1257.01,18032.4852
1668495600000,1257.0,1273.89,1255.61,1266.33,32981.2266
1668499200000,1266.33,1279.3,1263.31,1274.32,29002.8016
1668502800000,1274.31,1278.05,1256.0,1260.16,33448.36
1668506400000,1260.16,1267.51,1255.0,1267.0,16239.393
1668510000000,1266.99,1272.68,1255.72,1260.37,21823.5704
1668513600000,1260.37,1268.46,1257.79,1267.32,18084.4855
1668517200000,1267.32,1291.0,1266.22,1277.86,62285.2114
1668520800000,1277.85,1278.62,1259.16,1267.56,39374.7761
1668524400000,1267.52,1275.83,1261.83,1264.36,30295.4392
1668528000000,1264.36,1270.61,1260.0,1267.85,26715.9122
1668531600000,1267.85,1274.25,1263.52,1267.09,29033.4882
1668535200000,1267.08,1267.85,1234.01,1243.56,49704.3107
1668538800000,1243.57,1258.81,1235.18,1257.28,27810.5828
1668542400000,1257.29,1265.4,1248.33,1253.63,16800.1448
1668546000000,1253.62,1255.49,1241.46,1247.25,21199.1182
1668549600000,1247.26,1249.5,1242.77,1245.87,9884.7499
1668553200000,1245.87,1253.99,1243.77,1253.23,14314.8615
1668556800000,1253.22,1257.04,1248.23,1252.29,14331.0642
1668560400000,1252.29,1261.15,1252.09,1261.14,14466.3407
1668564000000,1261.15,1268.67,1257.24,1260.22,15894.4712
1668567600000,1260.23,1266.3,1259.4,1264.86,10576.2214
1668571200000,1264.86,1265.4,1257.1,1257.77,13979.2811
1668574800000,1257.77,1259.24,1253.66,1257.5,21564.4158
1668578400000,1257.49,1260.84,1243.0,1248.67,60890.2956
1668582000000,1248.67,1251.28,1244.78,1245.56,18127.9953
1668585600000,1245.55,1254.25,1228.0,1237.83,64506.7746
1668589200000,1237.83,1241.0,1224.66,1231.08,31435.2282
1668592800000,1231.08,1235.5,1226.28,1231.08,26791.7343
1668596400000,1231.08,1232.99,1215.0,1222.28,30070.533
1668600000000,1222.29,1225.13,1214.31,1222.22,35398.6678
1668603600000,1222.22,1232.66,1209.0,1213.57,69585.5455
1668607200000,1213.58,1216.05,1201.58,1207.52,52974.3066
1668610800000,1207.53,1213.08,1187.06,1192.29,44275.121
1668614400000,1192.28,1215.58,1187.27,1208.23,34717.5214
1668618000000,1208.23,1221.57,1206.66,1215.08,24687.6857
1668621600000,1215.09,1218.59,1209.76,1211.09,16047.4747
1668625200000,1211.1,1211.41,1198.32,1208.71,17944.0942
1668628800000,1208.7,1214.12,1204.4,1212.53,12941.0616
1668632400000,1212.53,1215.82,1206.05,1207.23,9350.4727
1668636000000,1207.22,1219.22,1201.17,1215.97,13928.8644
1668639600000,1215.97,1221.73,1210.57,1216.17,18854.5505
1668643200000,1216.16,1227.36,1214.46,1223.42,21857.0715
1668646800000,1223.41,1228.22,1217.97,1219.21,13784.6062
1668650400000,1219.22,1220.2,1207.28,1207.82,16780.2486
1668654000000,1207.82,1212.08,1201.92,1204.05,17017.1109
1668657600000,1204.05,1205.99,1193.07,1203.76,20288.0414
1668661200000,1203.75,1211.73,1203.36,1211.28,10754.7094
1668664800000,1211.28,1218.05,1198.8,1201.54,42303.7538
1668668400000,1201.54,1207.95,1195.78,1204.88,48387.605
1668672000000,1204.88,1208.36,1200.38,1203.5,14539.2765
1668675600000,1203.51,1204.1,1181.05,1191.5,37206.4033
1668679200000,1191.51,1195.41,1188.41,1191.73,15020.7977
1668682800000,1191.72,1204.47,1191.18,1203.78,16114.7168
1668686400000,1203.79,1204.76,1197.05,1203.69,17883.8321
1668690000000,1203.69,1203.94,1184.0,1190.25,37647.2865
1668693600000,1190.25,1197.19,1186.01,1192.55,22278.2274
1668697200000,1192.55,1217.89,1187.32,1192.8,53681.9076
1668700800000,1192.8,1214.99,1189.0,1211.1,29534.3404
1668704400000,1211.09,1217.33,1203.55,1211.26,26269.6845
1668708000000,1211.26,1214.98,1208.18,1212.48,10827.804
1668711600000,1212.48,1213.57,1201.34,1202.72,8825.7067
1668715200000,1202.72,1205.44,1199.09,1201.41,12912.2076
1668718800000,1201.41,1210.0,1201.41,1206.95,12641.3892
1668722400000,1206.94,1209.75,1203.03,1206.69,7453.3118
1668726000000,1206.7,1208.13,1196.27,1200.43,16527.3099
1668729600000,1200.42,1217.4,1199.18,1216.23,31061.8466
1668733200000,1216.24,1218.41,1210.91,1214.01,20883.3812
1668736800000,1214.0,1234.0,1209.45,1226.55,33096.5255
1668740400000,1226.55,1230.16,1219.44,1219.79,14467.2222
1668744000000,1219.8,1221.35,1215.25,1219.46,12739.4247
1668747600000,1219.47,1224.43,1217.19,1217.96,10124.9893
1668751200000,1217.97,1219.75,1213.01,1218.55,9519.6355
1668754800000,1218.55,1221.23,1214.0,1214.65,19558.8849
1668758400000,1214.65,1215.23,1205.05,1213.06,17180.7997
1668762000000,1213.07,1217.35,1211.5,1215.61,9919.2288
1668765600000,1215.61,1226.01,1214.54,1219.06,18153.3465
1668769200000,1219.06,1222.0,1214.6,1217.23,9725.7045
1668772800000,1217.23,1221.0,1216.69,1218.0,9295.8775
1668776400000,1218.0,1227.81,1216.61,1219.34,16274.8838
1668780000000,1219.34,1222.99,1210.89,1214.47,22716.1503
1668783600000,1214.47,1214.95,1206.0,1211.13,16891.739
1668787200000,1211.14,1214.47,1203.5,1207.45,16297.5682
1668790800000,1207.44,1208.35,1200.36,1204.17,17238.007
1668794400000,1204.17,1207.28,1202.38,1205.63,11702.1228
1668798000000,1205.63,1211.71,1203.65,1209.71,11833.1462
1668801600000,1209.71,1214.08,1208.33,1210.06,9555.5061
1668805200000,1210.05,1212.89,1208.93,1209.05,6466.479
1668808800000,1209.04,1211.57,1206.7,1210.03,6008.8432
1668812400000,1210.04,1214.97,1206.03,1212.58,9507.2212
1668816000000,1212.58,1213.48,1209.63,1210.17,6149.53
1668819600000,1210.17,1211.79,1208.02,1210.23,4702.7018
1668823200000,1210.22,1210.23,1201.0,1206.83,9907.1012
1668826800000,1206.84,1209.75,1206.38,1208.54,5784.1157
1668830400000,1208.55,1209.45,1205.72,1207.97,8100.8782
1668834000000,1207.97,1209.14,1197.67,1204.96,17818.2851
1668837600000,1204.95,1207.95,1202.25,1207.62,10734.6755
1668841200000,1207.62,1209.72,1206.8,1206.81,10604.8748
1668844800000,1206.81,1212.41,1204.16,1210.14,7741.8974
1668848400000,1210.13,1211.01,1207.99,1209.06,6478.9276
1668852000000,1209.06,1210.29,1207.11,1208.73,7102.3256
1668855600000,1208.73,1211.45,1207.64,1211.44,6018.2563
1668859200000,1211.45,1212.09,1208.0,1208.24,4882.8856
1668862800000,1208.25,1209.83,1205.83,1207.96,6127.6804
1668866400000,1207.96,1209.39,1206.51,1207.9,7110.0806
1668870000000,1207.91,1210.99,1206.92,1209.58,7899.504
1668873600000,1209.58,1211.7,1208.1,1210.03,6011.3047
1668877200000,1210.04,1210.7,1206.95,1208.02,5953.5381
1668880800000,1208.02,1210.26,1207.26,1207.81,4368.5851
1668884400000,1207.81,1210.28,1207.8,1208.6,5848.0555
1668888000000,1208.59,1211.48,1208.59,1209.26,4065.1159
1668891600000,1209.26,1212.27,1209.26,1211.68,5116.3349
1668895200000,1211.68,1235.0,1211.67,1224.19,38455.6329
1668898800000,1224.2,1227.47,1217.12,1217.67,12807.3019
1668902400000,1217.67,1223.22,1216.98,1222.44,10381.3241
1668906000000,1222.44,1227.07,1217.8,1218.62,10905.2907
1668909600000,1218.62,1221.66,1217.37,1218.85,8416.6942
1668913200000,1218.85,1219.59,1215.33,1218.99,6735.9326
1668916800000,1218.99,1220.92,1218.65,1219.42,5872.6442
1668920400000,1219.42,1219.84,1217.55,1218.93,4783.7331
1668924000000,1218.93,1220.34,1217.75,1220.16,4386.2182
1668927600000,1220.16,1223.26,1217.7,1220.39,8974.5127
1668931200000,1220.38,1220.65,1203.94,1208.15,25373.5367
1668934800000,1208.14,1211.09,1206.59,1207.98,11191.9138
1668938400000,1207.99,1208.66,1190.58,1196.55,30532.0903
1668942000000,1196.55,1196.87,1160.0,1167.76,79173.7221
1668945600000,1167.76,1173.32,1153.0,1166.73,74105.8973
1668949200000,1166.74,1179.4,1164.91,1176.56,25137.9876
1668952800000,1176.57,1180.47,1171.42,1172.58,15845.3205
1668956400000,1172.59,1179.33,1171.8,1177.13,13634.1575
1668960000000,1177.12,1179.89,1169.53,1175.09,13158.3612
1668963600000,1175.09,1177.69,1171.95,1172.81,11108.1537
1668967200000,1172.81,1178.34,1171.54,1178.15,10284.0687
1668970800000,1178.14,1190.0,1175.41,1185.46,19278.6121
1668974400000,1185.47,1186.72,1172.2,1177.46,22698.4404
1668978000000,1177.46,1177.47,1134.05,1143.15,53676.5178
1668981600000,1143.16,1154.31,1135.0,1142.87,35988.9675
1668985200000,1142.87,1146.61,1132.65,1142.21,29464.6637
1668988800000,1142.21,1144.12,1125.86,1140.44,44980.2664
1668992400000,1140.43,1143.06,1128.61,1131.49,18152.4763
1668996000000,1131.5,1132.93,1111.18,1122.77,60323.9789
1668999600000,1122.77,1127.0,1111.11,1125.12,27178.8595
1669003200000,1125.12,1140.0,1124.16,1128.71,43119.4249
1669006800000,1128.71,1136.97,1128.05,1136.0,16993.2138
1669010400000,1135.99,1138.32,1127.4,1128.14,20433.1571
1669014000000,1128.15,1132.39,1117.01,1123.48,23777.191
1669017600000,1123.49,1127.7,1117.01,1120.58,19919.2544
1669021200000,1120.59,1126.97,1105.65,1120.76,54918.9397
1669024800000,1120.77,1128.84,1115.24,1127.16,36597.8159
1669028400000,1127.16,1131.81,1121.66,1125.0,33969.1579
1669032000000,1125.0,1128.36,1115.1,1127.3,26514.344
1669035600000,1127.3,1146.99,1125.67,1135.15,52629.1678
1669039200000,1135.16,1143.0,1133.21,1134.44,30688.1321
1669042800000,1134.45,1137.25,1129.19,1130.33,35621.2479
1669046400000,1130.34,1133.1,1099.0,1116.58,83574.7026
1669050000000,1116.58,1121.63,1102.81,1105.71,31708.3459
1669053600000,1105.72,1108.85,1092.43,1100.21,60533.6518
1669057200000,1100.22,1106.74,1079.76,1091.22,60488.2902
1669060800000,1091.22,1114.29,1089.51,1104.94,43447.0118
1669064400000,1104.94,1108.68,1082.36,1094.97,36953.8499
1669068000000,1094.97,1123.27,1093.7,1107.97,41393.4403
1669071600000,1107.98,1116.46,1106.82,1107.34,18732.0253
1669075200000,1107.34,1117.29,1100.73,1106.97,45202.941
1669078800000,1106.97,1110.29,1098.52,1101.88,23870.2679
1669082400000,1101.87,1111.27,1097.02,1109.3,19896.2679
1669086000000,1109.3,1112.21,1102.29,1104.41,17969.7536
1669089600000,1104.41,1107.33,1099.75,1102.07,14163.4795
1669093200000,1102.07,1105.32,1096.4,1099.13,20469.7042
1669096800000,1099.13,1100.59,1083.89,1085.51,41003.8839
1669100400000,1085.5,1094.81,1079.54,1093.31,29647.1631
1669104000000,1093.31,1094.78,1075.0,1088.13,45153.326
1669107600000,1088.12,1092.99,1079.14,1081.19,21928.7129
1669111200000,1081.19,1095.0,1077.09,1092.74,26702.2386
1669114800000,1092.73,1094.26,1082.15,1085.44,20477.3486
1669118400000,1085.44,1102.7,1079.0,1098.37,43870.8576
1669122000000,1098.36,1135.5,1097.38,1132.99,89933.3954
1669125600000,1132.98,1142.5,1118.02,1121.9,52860.0664
1669129200000,1121.9,1143.96,1121.61,1135.37,63899.1137
1669132800000,1135.36,1146.13,1127.0,1127.39,31334.2003
1669136400000,1127.39,1129.59,1114.27,1117.13,27184.8792
1669140000000,1117.14,1127.98,1115.31,1126.78,27411.4842
1669143600000,1126.79,1138.0,1124.32,1127.25,27326.7389
1669147200000,1127.26,1133.41,1126.57,1127.73,12069.0232
1669150800000,1127.73,1132.17,1122.96,1131.01,15017.7436
1669154400000,1131.01,1140.23,1126.31,1137.64,13757.757
1669158000000,1137.63,1142.36,1133.35,1139.6,17734.2324
1669161600000,1139.59,1148.79,1133.74,1134.32,31903.5901
1669165200000,1134.32,1136.66,1127.75,1132.02,16036.4504
1669168800000,1132.01,1167.28,1131.75,1163.53,78591.8339
1669172400000,1163.52,1170.87,1158.8,1170.8,30552.912
1669176000000,1170.81,1171.45,1161.33,1164.0,19841.3464
1669179600000,1164.0,1165.76,1157.69,1158.21,19491.6972
1669183200000,1158.22,1164.16,1157.48,1162.22,13151.9147
1669186800000,1162.23,1169.99,1158.25,1166.71,23992.2994
1669190400000,1166.71,1175.0,1160.51,1164.05,27893.2828
1669194000000,1164.05,1171.2,1162.81,1166.98,20084.4494
1669197600000,1166.98,1184.25,1162.07,1174.58,36122.9366
1669201200000,1174.59,1178.41,1170.64,1174.98,23420.1466
1669204800000,1174.98,1178.0,1164.69,1164.78,21327.0209
1669208400000,1164.79,1168.97,1155.63,1157.36,23341.0155
1669212000000,1157.37,1168.3,1153.67,1165.94,32119.3417
1669215600000,1165.93,1172.03,1159.46,1161.28,24623.8115
1669219200000,1161.28,1163.7,1150.6,1152.55,17339.1201
1669222800000,1152.56,1155.75,1150.6,1154.1,19724.8674
1669226400000,1154.11,1175.64,1153.11,1170.33,27011.2316
1669230000000,1170.32,1189.75,1163.69,1168.92,60442.9897
1669233600000,1168.91,1175.61,1159.99,1175.24,19542.117
1669237200000,1175.24,1176.94,1169.11,1169.69,12133.8172
1669240800000,1169.7,1175.17,1168.15,1174.38,8562.1575
1669244400000,1174.38,1190.0,1173.13,1184.52,29676.8098
1669248000000,1184.52,1190.0,1180.6,1182.2,24573.2701
1669251600000,1182.2,1207.33,1181.17,1202.62,48668.4118
1669255200000,1202.62,1210.0,1199.42,1200.18,36831.1833
1669258800000,1200.17,1205.88,1197.31,1201.92,15813.8098
1669262400000,1201.93,1205.94,1198.74,1203.25,16121.9788
1669266000000,1203.25,1205.47,1199.63,1200.88,15479.6545
1669269600000,1200.88,1217.05,1199.48,1214.01,37986.4801
1669273200000,1214.0,1217.71,1206.26,1206.72,39850.4487
1669276800000,1206.72,1208.35,1194.04,1199.81,30854.2881
1669280400000,1199.8,1203.0,1195.7,1201.85,14096.3339
1669284000000,1201.85,1204.35,1191.52,1196.73,20454.2945
1669287600000,1196.74,1197.77,1192.9,1195.75,9114.5825
1669291200000,1195.76,1201.82,1192.5,1194.54,17949.3692
1669294800000,1194.54,1203.92,1192.89,1200.1,16169.9344
1669298400000,1200.11,1200.5,1185.96,1193.82,22316.1451
1669302000000,1193.82,1198.53,1190.0,1195.24,9537.6333
1669305600000,1195.24,1207.59,1192.69,1201.02,25454.7178
1669309200000,1201.03,1208.22,1198.68,1200.24,17699.0831
1669312800000,1200.24,1205.36,1198.33,1204.11,12399.1223
1669316400000,1204.1,1206.88,1201.09,1203.1,7613.3253
1669320000000,1203.1,1205.82,1196.64,1198.1,20618.8662
1669323600000,1198.1,1200.0,1193.78,1196.41,8505.3249
1669327200000,1196.41,1205.01,1196.24,1203.47,7048.1718
1669330800000,1203.47,1206.17,1200.12,1203.73,10924.1828
1669334400000,1203.72,1204.98,1191.5,1194.28,16277.6675
1669338000000,1194.28,1197.26,1191.64,1192.88,7779.8079
1669341600000,1192.87,1193.15,1180.0,1187.3,37296.4062
1669345200000,1187.3,1189.36,1185.19,1186.16,9792.2763
1669348800000,1186.15,1187.92,1171.2,1175.52,31929.501
1669352400000,1175.51,1177.45,1172.54,1173.08,22442.6192
1669356000000,1173.09,1183.2,1171.9,1182.04,13666.2255
