open,high,low,close,volume,sma,ema,macd,macd_signal,rsi,stoch_k,stoch_d,bb_upper,bb_middle,bb_lower,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,stoch_rsi_k,stoch_rsi_d,volume_ema,volume_sma,volume_bb_upper,volume_bb_middle,volume_bb_lower
623.0,638.0,621.0,631.0,55589014,592.2142857142857,602.015446916318,8.754458160073568,3.287563464542643,69.65850501407854,91.95402298850574,93.15134099616859,631.5185879230935,590.35,549.1814120769066,606.0,594.5,588.75,587.5,95.44404001872704,95.006871249442,37032014.881649956,38272464.428571425,60427043.84173745,31512990.45,2598937.058262553
634.0,634.0,623.0,623.0,26526056,595.7142857142857,604.8133873274755,9.606793851372572,4.55140954190863,64.03968907320285,82.75862068965517,91.57088122605364,635.6353582601579,591.95,548.2646417398422,614.5,594.5,588.75,587.5,95.56673598940085,95.2663542909758,35631220.36409663,37044599.571428575,60213718.88433987,31979750.0,3745781.1156601347
622.0,627.0,612.0,619.0,37817737,600.0,606.7049356838121,9.8460107735998,5.610329788246864,61.37399834567877,78.16091954022988,84.29118773946361,638.7078359668894,593.4,548.0921640331105,615.5,594.5,588.75,590.5,89.03023334452838,93.3470031175521,35922755.91555041,36969513.14285714,60632057.624883235,32872152.5,5112247.3751167655
612.0,620.0,610.0,619.0,18735512,604.7857142857143,608.3442775926371,9.921226188181208,6.472509068233734,61.37399834567878,75.9493670886076,78.95630243949756,641.6094130909206,595.05,548.4905869090793,618.0,594.5,589.75,590.5,79.81946353175768,88.13881095522898,33631123.39347702,35049616.78571428,60397802.19091757,33036697.0,5675591.809082434
615.0,623.0,614.0,622.0,16304725,608.7857142857143,610.1650405802854,10.106409476663202,7.199289149919627,62.72365859617114,76.11940298507463,76.74322987130405,644.6545116571494,597.1,549.5454883428506,618.0,594.5,589.75,594.0,75.22895619890761,81.35955102506456,31320936.94101342,33808157.21428572,60723868.62856098,32725711.85,4727555.07143902
619.0,620.0,613.0,615.0,15198774,611.8571428571429,610.8097018362474,9.577918782719848,7.675015076479672,57.660896051853335,64.0625,72.04375669122741,646.427003937729,598.65,550.872996062271,622.5,594.5,589.75,594.0,58.95819529869383,71.33553834311972,29171315.21554496,33119155.35714286,60989710.95381769,32519865.3,4050019.6461823136
618.0,618.0,612.0,613.0,14441901,613.8571428571429,611.1017415914145,8.895164891080753,7.919045039399888,56.26356264016367,46.808510638297875,62.33013787445751,647.7650594748341,600.1,552.434940525166,622.5,594.5,589.75,594.0,34.83563177813121,56.34092775857756,27207393.32013897,32186101.35714286,58825138.45285006,33241960.35,7658782.247149941
610.0,613.0,607.0,607.0,23433501,614.7857142857143,610.5548427125593,7.780241871807107,7.891284405881333,52.178347651317026,31.11111111111111,47.32737391646967,647.8705514186521,601.75,555.6294485813479,622.5,594.5,590.75,594.0,10.526069788247105,34.77329895502405,26704207.677453775,30729779.42857143,57670426.66397628,32227827.2,6785227.736023713
603.0,607.0,599.0,600.0,22467022,614.8571428571429,609.1475303508847,6.259658402327091,7.564959205170485,47.81625652513412,5.0,27.63987391646967,645.3367940886216,603.8,562.2632059113783,618.5,594.5,591.0,594.0,0.0,15.120567188792782,26139249.587126605,30398448.785714287,57005903.414865196,31407730.95,5809558.4851348065
600.0,610.0,599.0,600.0,40717715,614.5,607.9278596374335,4.996982938747806,7.051363951885949,47.81625652513411,5.0,13.703703703703715,639.9520369756061,606.2,572.447963024394,616.5,594.5,591.5,594.0,0.0,3.508689929415711,28083044.975509726,30694313.5,56278112.81676083,31162913.65,6047714.483239166
586.0,589.0,583.0,586.0,40642293,612.5,605.004145019109,2.8339524993197074,6.207881661372701,40.05008143160398,5.454545454545454,5.15151515151516,636.8761467211162,607.2,577.5238532788838,605.0,594.5,591.25,594.0,0.0,0.0,29757611.378775097,29831515.14285714,56963511.54955489,31510770.35,6058029.150445111
588.0,593.0,588.0,588.0,21696296,610.7142857142857,602.7369256832278,1.2665189356729343,5.219609116232748,41.51154632687308,9.090909090909092,6.515151515151525,634.35786110647,608.0,581.64213889353,603.0,594.5,591.0,594.0,1.64532557342248,0.5484418578075029,28682769.328271754,29231818.785714287,57017749.15490241,31353345.15,5688941.1450975835
591.0,598.0,590.0,598.0,16736973,610.0714285714286,602.1053355921308,0.8217602298450402,4.340039338955207,48.29826152638596,27.272727272727273,13.93939393939395,633.1987699338656,608.65,584.1012300661343,603.0,594.5,591.0,594.0,10.931174099835454,4.192166557752654,27089996.484502185,28704998.07142857,57259228.221765496,30814960.95,4370693.678234503
600.0,602.0,593.0,602.0,19464241,608.7857142857143,602.0912908465134,0.78302608448314,3.628636688060794,50.75951575366435,34.54545454545455,23.636363636363644,632.8427454667344,609.05,585.2572545332655,601.5,594.5,585.75,590.5,22.98791677221396,11.854805481823973,26073229.08656856,26412268.57142857,55761178.464730024,29597072.6,3432966.735269975
595.0,596.0,592.0,594.0,16707080,606.1428571428571,601.0124520669783,0.10557880723968083,2.9240251118965714,46.03897596355025,21.568627450980394,27.795603089720746,633.1362411144706,608.8,584.4637588855293,600.5,594.5,582.0,587.0,29.664103610081494,21.19439816071031,24824409.20835942,23634987.57142857,55855769.78918082,29077144.05,2298518.310819179
580.0,583.0,577.0,580.0,49310524,603.0714285714286,598.2107917913812,-1.5431970231617242,2.0305806848849124,39.1732491451394,6.0,20.704693998811656,635.0682236269284,607.55,580.0317763730715,595.0,598.5,574.0,583.0,20.37825508366852,24.34342515532133,28089224.5139115,25262449.57142857,57816161.92341465,29713889.8,1611617.6765853502
580.0,585.0,575.0,580.0,30465107,600.2857142857143,595.7826862191971,-2.8173866677991555,1.060987214348099,39.173249145139394,10.416666666666666,12.661764705882362,635.7851931591624,605.85,575.9148068408376,592.5,604.5,572.5,583.0,8.321512411290017,19.454623701680017,28406008.845389966,24737261.714285713,54547179.21240869,28601071.65,2654964.0875913054
579.0,579.0,571.0,574.0,36704493,597.0714285714286,592.8783280566374,-4.262208905987563,-0.0036520097190334555,36.46998183562617,5.769230769230769,7.3952991452991546,636.8075259349674,603.9,570.9924740650325,590.5,604.5,572.0,583.0,0.0,9.566589164986189,29512473.39933797,26020760.35714286,55125138.69559176,28931694.05,2738249.4044082426
574.0,575.0,569.0,572.0,20957803,593.5,590.0945509824192,-5.505164119314713,-1.1039544316381695,35.58838285274371,5.882352941176471,7.356083459024645,637.958114340666,602.15,566.3418856593339,585.5,603.5,571.5,583.0,0.0,2.7738374704300153,28371850.67942624,26353123.07142857,55127105.0069958,28773961.05,2420817.0930042043
562.0,572.0,560.0,572.0,33824024,590.4285714285714,587.6819441847633,-6.416252515860947,-2.166414048482725,35.58838285274371,20.689655172413794,10.780412960940353,636.9287998447684,599.75,562.5712001552316,581.0,599.0,577.0,583.0,0.0,0.0,29098807.12216941,27683498.07142857,52119571.24174688,27887039.55,3654507.8582531214
573.0,574.0,565.0,571.0,32508846,587.4285714285714,585.4576849601283,-7.136720604142283,-3.1604753596146367,35.096413954091304,20.754716981132077,15.775575031574121,632.9824367616476,596.75,560.5175632383524,581.0,599.0,577.0,583.0,0.0,0.0,29553478.972546823,28973994.14285714,47337583.84874064,26733031.15,6128478.45125936
575.0,582.0,572.0,580.0,27933054,585.5,584.7299936321112,-6.901911036794104,-3.90876249505053,42.76504639279147,40.0,27.148124051181963,629.3466014998883,594.6,559.8533985001118,581.0,599.0,578.0,583.0,16.31995275016176,5.4399842500539295,29337422.30954058,29295390.785714287,47414565.012296885,26803381.05,6192197.087703116
582.0,583.0,573.0,575.0,18279079,583.7142857142857,583.4326611478298,-7.038149569079337,-4.534639909856292,39.94155555777295,30.0,30.251572327044034,626.200653995579,592.4,558.5993460044209,578.0,599.0,582.5,583.0,26.631110922365167,14.317021224175653,27862976.53493517,28996252.0,46088723.31804046,25826448.15,5564172.981959533
570.0,575.0,564.0,575.0,26522907,581.9285714285714,582.3083063281191,-7.0646823272049915,-5.040648393326032,39.94155555777295,35.714285714285715,35.23809523809525,622.4006864915771,590.2,557.999313508423,572.5,599.0,582.5,583.0,36.94226909456858,26.631110922365178,27684300.596943814,27982337.14285714,46201763.11727529,26215817.9,6229872.682724707
572.0,575.0,570.0,571.0,18914374,580.8571428571429,580.8005321510366,-7.324049219443509,-5.497328558549528,37.63607675192746,26.19047619047619,30.634920634920643,617.2172293702683,587.65,558.0827706297316,572.5,599.0,585.0,583.0,26.027084038430644,29.866821351788143,26514977.05068464,26430342.92857143,46092433.01194525,26346300.35,6600167.688054752
579.0,579.0,573.0,573.0,13916927,579.7857142857143,579.7604611975651,-7.284247790633913,-5.8547124049664045,39.51596319521223,30.952380952380953,30.95238095238096,612.8145904927857,585.55,558.2854095072142,571.5,599.0,590.5,585.5,25.121362281214967,29.363571804738072,24835237.043926686,25874673.714285713,46188362.3421975,26282208.0,6376053.6578025
592.0,600.0,586.0,600.0,53150216,579.9285714285714,582.4590663712231,-5.0162068103343245,-5.687011286039988,57.94593353345619,95.23809523809524,50.793650793650805,609.9380762671644,584.9,559.8619237328355,580.0,597.0,600.25,594.5,48.14353744234489,33.09732792066351,28610567.57140313,28475619.64285714,50644071.76323906,28217623.75,5791175.736760937
604.0,604.0,590.0,590.0,19158568,579.0714285714286,583.4645241883934,-3.979807674084327,-5.345570563648856,51.66658558867961,68.18181818181819,64.7907647907648,606.9959318720362,584.05,561.1040681279637,582.0,593.5,604.5,594.5,66.9116654876734,46.72552173707776,27350300.961882714,28453785.85714286,50702156.041558355,28003877.1,5305598.158441644
598.0,600.0,593.0,600.0,17386359,579.5,585.6692542966076,-2.3247393174887065,-4.741404314416826,56.71769367858554,90.9090909090909,84.77633477633479,606.9959318720362,584.05,561.1040681279637,584.0,591.5,605.0,594.5,89.04778169249091,68.03432820750307,26021775.36696502,28502305.785714287,50819717.844648674,27749843.95,4679970.055351328
603.0,604.0,597.0,598.0,16372520,580.7857142857143,587.3133537237267,-1.1610847438882956,-4.02534040031112,55.469145400470204,86.36363636363636,81.81818181818183,606.6190143263609,583.95,561.2809856736392,584.0,591.5,606.25,594.5,85.43459393394282,80.46468037136906,24735207.98470302,26149591.214285713,49288423.39007039,26532584.2,3776745.0099296086
602.0,603.0,595.0,596.0,16169014,581.9285714285714,588.4715732272298,-0.39570198971262016,-3.2994127181914203,54.18460614273539,81.81818181818181,86.36363636363637,607.7419683469674,584.45,561.1580316530327,584.0,590.0,606.25,594.5,89.10793236790823,87.86343599811399,23593048.78674262,25128441.714285713,47495007.24888323,25308920.25,3122833.2511167675
600.0,602.0,594.0,600.0,13995403,583.7857142857143,590.0086967969326,0.5275546067465484,-2.534019253203827,56.36122857662293,90.9090909090909,86.36363636363637,609.3245263925252,585.05,560.7754736074747,584.0,589.0,608.5,594.5,88.58791399184788,87.71014676456632,22313362.681843605,23506363.85714286,47635041.87042655,24923875.6,2212709.329573456
597.0,597.0,590.0,593.0,16785568,585.2857142857143,590.4075372240083,0.6864872152916632,-1.8899179595047289,51.72960191736146,75.0,82.57575757575758,608.6115407667513,584.8,560.9884592332486,587.0,586.5,608.5,594.5,83.13259362924693,86.94281332966769,21576323.390931126,23208347.07142857,47633793.82875469,24926305.35,2218816.871245306
595.0,600.0,593.0,599.0,19998808,587.2142857142857,591.5531989274738,1.2818163277952408,-1.2555711020447349,55.1330383816401,87.5,84.46969696969698,608.0393813064217,584.65,561.2606186935783,588.5,585.0,608.5,594.5,84.51618543097744,85.41223101735743,21365988.005473644,22220831.64285714,47634695.441255726,24953033.7,2271371.9587442726
598.0,599.0,594.0,599.0,14961858,589.2142857142857,592.546105737144,1.733634677160694,-0.6577299462036491,55.133038381640105,87.5,83.33333333333334,608.8112393744763,584.9,560.9887606255237,595.0,585.0,606.5,594.5,82.2113506990769,83.28670991976709,20512104.004743822,20967475.35714286,47693963.85712673,24865772.6,2037581.342873279
598.0,598.0,591.0,595.0,16570044,590.2857142857143,592.8732916388582,1.748778572792844,-0.1764282424043505,52.28284649700195,77.5,84.16666666666667,609.8533055594161,585.65,561.4466944405839,597.0,582.0,605.5,594.5,81.98537831687308,82.90430481564249,19986496.004111312,20155831.785714287,43192011.131630644,23228748.6,3265486.0683693625
595.0,596.0,589.0,590.0,25763960,591.3571428571429,592.4901860870104,1.3418539488829992,0.12722819585311942,48.881130078059044,65.0,76.66666666666667,610.2748943276082,586.15,562.0251056723918,596.5,582.0,599.75,594.5,71.21137479804004,78.46936793799668,20756824.53689647,20690466.14285714,42707344.90266043,22993691.25,3280037.5973395742
591.0,593.0,590.0,590.0,16089351,592.4285714285714,592.158161275409,1.0077465774563734,0.3033318721737702,48.881130078059044,58.8235294117647,67.1078431372549,610.4310113653421,586.95,563.468988634658,596.5,582.0,598.75,594.5,60.9504977424109,71.38241695244135,20134494.73197694,19945212.14285714,40794141.68752836,21962934.15,3131726.61247164
594.0,597.0,590.0,592.0,15192404,593.9285714285714,592.1370731053546,0.8940414109259791,0.42147377992421203,50.37886492498293,61.29032258064516,61.704617330803295,610.4325078204643,587.95,565.4674921795358,596.0,582.0,598.75,594.5,56.558812958832796,62.906895166427915,19475549.301046684,19679357.14285714,40745645.688163236,21674664.2,2603682.7118367627
597.0,597.0,592.0,592.0,10224009,595.2857142857143,592.1187966913074,0.7947676603859009,0.4961325560165498,50.37886492498292,33.333333333333336,51.14906177524774,610.1902299522291,588.95,567.709770047771,595.5,582.0,598.0,594.5,43.610500416441226,53.706603705894985,18242010.59424046,19415577.285714287,39319331.56862776,20494663.45,1669995.3313722424
592.0,594.0,585.0,587.0,17932145,594.3571428571429,591.4362904657997,0.30907150072755485,0.45872034495875086,46.43427605993514,10.526315789473685,35.04999056781741,609.2800039076827,589.75,570.2199960923173,592.5,582.0,597.5,594.5,25.154677960226007,41.77466377850001,18200695.181675065,16900000.785714287,37741546.08158356,19765828.4,1790110.7184164412
598.0,600.0,595.0,600.0,33270827,595.0714285714286,592.5781184036931,0.9620551762006926,0.5593873112071392,56.06614764298383,78.94736842105263,40.935672514619895,610.2260311530923,590.75,571.2739688469077,592.5,582.0,596.75,594.5,36.72887989099271,35.16468608921999,20210046.090785056,17908019.285714287,38665497.14289124,20032717.05,1399936.957108762
600.0,602.0,598.0,602.0,19752355,595.2142857142857,593.8343692832007,1.622232640731454,0.7719563771120023,57.33714585060848,89.47368421052632,59.649122807017555,610.7027728550692,592.1,573.4972271449309,593.5,582.0,598.5,594.5,64.5547033105024,42.146087053907046,20149020.612013716,18077019.0,38721610.47134286,20106380.85,1491151.228657145
611.0,617.0,610.0,611.0,39538660,596.1428571428571,596.1231200454406,2.838927433275785,1.1853505883447588,62.58295340075913,81.25,83.22368421052632,612.5027728550699,593.9,575.29722714493,601.0,588.5,597.5,594.5,97.88803664383573,66.39053994844362,22734305.86374522,19731743.285714287,41142784.42803179,20757168.5,371552.5719682127
611.0,612.0,608.0,612.0,16027674,597.2857142857143,598.2400373727153,3.8395979695053484,1.716200064576877,63.12549226346579,84.375,85.03289473684212,612.8892101972874,595.95,579.0107898027127,601.0,588.5,594.5,594.5,100.00000000000001,87.48091331811271,21840088.281912524,19721647.57142857,41094038.87389603,20612833.5,131628.12610397115
600.0,606.0,600.0,606.0,18463848,597.7142857142857,599.2746990563533,4.101210521029884,2.1932021558674784,57.717855997795155,65.625,77.08333333333336,611.2327778380488,597.6,583.9672221619512,601.0,590.5,590.0,594.5,89.20063463374873,95.69622375919484,21389922.910990853,20040822.214285713,41108267.89617698,20840179.55,572091.2038230225
610.0,611.0,602.0,604.0,15821327,598.5,599.9047391821728,4.099896018423351,2.574540928378653,55.99589883618148,59.375,69.79166666666669,611.6958532247845,597.8,583.9041467752154,601.0,590.5,590.0,594.5,74.9624202732793,88.05435163567603,20647443.456192072,19971947.85714286,32451641.407495044,18973735.1,5495828.792504959
609.0,611.0,607.0,608.0,15551452,599.1428571428571,600.9841072912163,4.371231994803679,2.9338791416636583,58.65278584456061,71.875,65.62500000000001,612.7988987999448,598.7,584.6011012000553,601.0,590.5,590.0,594.5,66.0301644001591,76.73107310239573,19967977.928699795,19654279.57142857,32357135.93445105,18793379.3,5229622.66554895
612.0,612.0,608.0,610.0,20917108,599.9285714285714,602.1862263190542,4.693546711400245,3.2858126556109757,59.95471109382255,78.125,69.79166666666667,614.175066997567,599.2,584.2249330024331,601.0,590.5,588.5,594.5,70.4972946335135,70.49662643565064,20094528.604873158,20079654.57142857,32548466.434006922,18969916.75,5391367.065993076
615.0,615.0,608.0,610.0,19717852,601.0,603.228062809847,4.892584774700708,3.607167079428922,59.954711093822546,78.125,76.04166666666667,615.5158987553016,599.8,584.0841012446983,606.0,593.5,585.75,594.5,78.40327386108603,71.64357763158621,20044305.057556737,20304498.0,32663330.968802176,19137183.35,5611035.731197827
613.0,614.0,607.0,613.0,20030651,602.6428571428571,604.530987768534,5.232086564754354,3.932150976494009,62.03436510895499,87.5,81.25000000000001,617.3110165862381,600.65,583.9889834137618,607.5,595.0,585.75,594.5,85.15648509738304,78.0190178639942,20042484.51654917,19894975.92857143,32788088.77325488,19330265.2,5872441.626745122
622.0,623.0,617.0,618.0,35554348,604.6428571428571,606.3268560660629,5.837313476451527,4.313183476485513,65.27148854175144,86.84210526315789,84.15570175438597,619.920170328482,601.55,583.179829671518,611.5,604.0,585.25,594.5,91.48872023027991,85.01615972958301,22110732.981009282,21285332.85714286,35429653.44433363,20408212.45,5386771.455666374
618.0,618.0,615.0,615.0,20312168,606.2857142857143,607.4832752572545,6.005655775058244,4.651677936200059,61.863195887453834,78.94736842105263,84.42982456140352,621.4931196434522,602.65,583.8068803565477,611.5,604.0,588.5,594.5,91.78982123157841,89.47834218641378,21870924.316874713,21651030.285714287,35509416.43653975,20584542.45,5659668.463460254
615.0,615.0,611.0,612.0,19431694,607.7142857142857,608.0855052229539,5.829791128381885,4.887300574636424,58.56960006331552,71.05263157894737,78.94736842105264,622.5063585962838,603.3,584.0936414037161,611.5,604.0,587.75,594.5,82.1095590399536,88.46270016727065,21545693.607958086,22308722.07142857,35487899.70197068,20556186.75,5624473.798029322
612.0,612.0,602.0,603.0,20391940,608.8571428571429,607.4074378598933,4.907620352457343,4.891364530200608,49.973800703192644,28.571428571428573,59.52380952380954,622.6008404334964,603.5,584.3991595665036,612.5,604.0,587.75,594.5,48.77622570662027,74.22520199271743,21391859.793563675,22484421.714285713,35526759.34025478,20827690.85,6128622.359745223
605.0,607.0,601.0,603.0,11888265,609.0714285714286,606.8197794785742,4.129194583827484,4.738930540925983,49.973800703192644,20.0,39.87468671679199,622.5818234206013,603.9,585.2181765793987,612.0,604.0,587.75,594.5,21.474026504885316,50.7866037504864,20124713.82108852,20957095.85714286,35721041.1996637,20593601.9,5466162.6003363
598.0,601.0,592.0,596.0,26588102,608.6428571428571,605.3771422147644,2.9138559379342723,4.373915620327641,44.13145614774368,12.903225806451612,20.491551459293404,622.1191165196516,604.2,586.2808834803485,607.5,604.0,587.0,594.5,0.0,23.416750737168538,20986498.91161005,21445363.5,35825905.50557923,20634809.0,5443712.494420769
594.0,598.0,591.0,593.0,23379558,607.3571428571429,603.7268565861291,1.6891449653634254,3.836961489334798,41.8721358795656,6.25,13.051075268817215,621.8130436848674,604.35,586.8869563151327,607.0,604.0,586.5,594.5,0.0,7.158008834961781,21305573.456728708,20291141.92857143,36080641.46631848,20999319.35,5917997.23368152
597.0,600.0,591.0,596.0,62021697,606.2142857142857,602.696609041312,0.9496803006384198,3.2595052515955225,44.90946075914369,15.625,11.59274193548388,621.5016339843564,604.55,587.5983660156435,607.0,604.0,586.75,594.5,4.3267933140824715,1.4422644380275,26734389.92916488,23576429.285714287,46825766.35813866,23340784.0,-144198.3581386581
596.0,603.0,594.0,600.0,21403404,605.7857142857143,602.3370611691371,0.6785933946500791,2.743322880206434,48.754378615172,28.125,16.666666666666675,621.0087736309181,604.95,588.891226369082,607.0,604.0,586.75,594.5,14.130829113654462,6.152540809245654,26023591.80527623,23786397.57142857,46588914.593452945,23899753.75,1210592.9065470584
605.0,615.0,602.0,615.0,45125742,606.5714285714286,604.0254530132521,1.6550513071133537,2.525668565587818,60.022299795542395,75.0,39.58333333333334,620.6000230841045,606.35,592.0999769158956,604.5,604.0,590.0,594.5,39.9864787378256,19.48136705518752,28570545.16457273,25879570.07142857,49639089.61873612,25259433.6,879777.5812638812
614.0,614.0,606.0,608.0,23045832,606.5714285714286,604.5553926114851,1.8428168931501432,2.389098231100283,54.04959629759878,53.125,52.08333333333334,620.6953821824038,606.75,592.8046178175962,603.0,604.0,589.5,594.5,53.00697503161962,35.70809429436657,27833916.742629703,26414882.92857143,48847698.20526393,24748183.85,648669.4947360791
603.0,609.0,600.0,600.0,23589363,605.8571428571429,603.9480069299537,1.3307492822884797,2.1774284413379226,48.1523115913775,28.125,52.08333333333334,620.7664331264418,606.65,592.5335668735581,603.0,604.0,589.25,594.5,52.14930597201428,48.380919913819845,27267976.24361241,26605758.285714287,48932948.73522279,24940034.25,947119.7647772096
602.0,607.0,597.0,607.0,18606530,605.6428571428571,604.3549393392932,1.472796034094472,2.0365019598892324,52.98600937098084,50.0,43.75000000000001,620.4195156832236,606.45,592.4804843167765,603.0,604.0,589.25,594.5,42.125822949294545,49.09403465097616,26113116.74446409,26526378.14285714,47015394.703671105,23893427.75,771460.7963288948
614.0,614.0,602.0,602.0,20801543,604.8571428571429,604.0409474273874,1.1684418250068802,1.8628899329127622,49.44041651743276,34.375,37.50000000000001,619.7984276136748,605.95,592.1015723863253,603.0,604.0,589.0,594.5,35.55985814575447,43.278329022354434,25404906.911868878,26581441.85714286,47009462.86592196,24132121.2,1254779.5340780355
606.0,608.0,602.0,608.0,11039070,604.1428571428571,604.5688211037359,1.3953045748668274,1.7693728613035753,53.464593671486874,62.96296296296296,49.112654320987666,619.9287986740333,606.05,592.1712013259666,603.0,604.0,588.75,594.5,45.94289462793981,41.209525240996285,23489461.99028636,24830350.57142857,47258084.46406663,23760882.3,263680.1359333694
605.0,608.0,602.0,605.0,10497451,603.4285714285714,604.6263116232377,1.3178288994025706,1.6790640689233745,51.26739396069772,58.333333333333336,51.890432098765444,619.9548870345309,606.1,592.2451129654692,603.0,607.0,587.25,594.5,47.36540797433154,42.95605358267528,21757193.85824818,24129299.35714286,47486036.980190575,23494688.5,-496659.9801905714
609.0,610.0,601.0,601.0,17711657,602.6428571428571,604.142803406806,0.9230222716240633,1.5278557094635123,48.41067311522737,41.666666666666664,54.320987654320994,619.7556379626066,605.75,591.7443620373934,604.5,607.0,587.25,598.5,48.592307569383244,47.30020339055154,21217788.94381509,24006439.57142857,47462565.65732804,23602698.75,-257168.15732803568
598.0,600.0,597.0,599.0,22579034,602.3571428571429,603.4570962858986,0.44363790773343226,1.3110121491174964,47.000464385763394,33.333333333333336,44.44444444444446,619.3659339336764,605.2,591.0340660663237,606.0,607.0,587.75,599.0,38.68123711443294,44.879650886049255,21399288.284639746,24162660.57142857,47517840.366782665,23685795.05,-146250.2667826675
597.0,601.0,596.0,600.0,21827730,602.1428571428571,602.9961501144455,0.1427682447680354,1.0773633682476043,47.81894764051635,37.5,37.50000000000001,618.8585012588723,604.7,590.5414987411278,605.0,607.0,594.75,599.0,32.34805956271241,39.87386808217621,21456413.84668778,24872622.35714286,47567993.95094295,23791288.95,14583.949057046324
605.0,605.0,601.0,605.0,21809022,602.7857142857143,603.2633300991861,0.3042775601682024,0.9227462066317239,51.824978915311355,58.333333333333336,43.055555555555564,617.9126875803655,604.3,590.6873124196344,605.0,607.0,594.75,599.0,38.61853700098782,36.54927789271107,21503428.26712941,24531259.5,47610953.41341373,23880207.5,149461.58658627048
601.0,607.0,599.0,607.0,24105733,603.7857142857143,603.761552752628,0.5868928065908676,0.8555755266235527,53.367169177651164,66.66666666666667,54.16666666666668,615.8352236876974,603.75,591.6647763123026,605.0,607.0,595.75,599.0,47.85478086702137,39.60712581024054,21850402.231512155,24583129.14285714,46396467.07186315,23307776.75,219086.4281368479
607.0,607.0,598.0,598.0,21381070,603.9285714285714,602.9933457189443,0.08367805314321686,0.7011960319274856,46.19989199237982,19.047619047619047,48.01587301587302,614.005238214113,602.9,591.794761785887,605.0,607.0,595.75,599.0,36.93327847089878,41.13553211296934,21787824.600643866,21680227.214285713,46425651.507365435,23361221.85,296792.19263457134
597.0,600.0,595.0,597.0,17001461,603.7142857142857,602.1942329564184,-0.3913041958899157,0.4826959863640053,45.46919143392945,10.0,31.904761904761916,612.6786576343643,602.15,591.6213423656357,602.5,607.0,595.75,599.0,18.65457663323529,34.480878657051825,21149642.787224688,21365802.714285713,46416639.13495804,23239710.2,62781.265041954815
598.0,601.0,598.0,600.0,9831802,602.6428571428571,601.9016685622294,-0.5196657391963981,0.2822236412519246,48.12015109752433,26.31578947368421,18.454469507101095,612.5630936458564,602.0,591.4369063541436,602.5,607.0,595.75,599.0,10.298502637559778,21.96211924723129,19640597.348928064,18844807.0,46631059.24549724,22711703.3,-1207652.6454972401
607.0,608.0,602.0,606.0,16654439,602.5,602.448112753932,-0.1356793045881659,0.19864305208390654,53.03745946783134,57.89473684210526,31.403508771929832,612.8571053635363,602.15,591.4428946364636,602.5,607.0,599.75,599.0,41.85108668955771,23.601388653450936,19242442.902404323,18388278.92857143,46507564.64056343,22950012.0,-607540.6405634247
606.0,609.0,604.0,604.0,11059689,602.7857142857143,602.6550310534077,0.0071668114677549966,0.16034780396067624,51.292264144582816,47.36842105263158,43.85964912280702,612.8808429371562,602.55,592.2191570628437,602.0,607.0,601.25,599.0,66.12784199483468,39.42581044065073,18151409.048750415,17493302.214285713,46244273.94213033,22173591.35,-1897091.2421303205
604.0,610.0,604.0,606.0,16259872,602.7142857142857,603.1010269129533,0.27854577064010755,0.18398739729656252,52.959206752850484,57.89473684210526,54.38596491228071,612.5942871779436,603.2,593.8057128220565,602.5,604.5,607.75,599.0,87.05568293315991,65.01153720585079,17899204.108917028,17325683.785714287,46023402.73135385,21817607.05,-2388188.6313538477
610.0,615.0,610.0,615.0,33892718,603.6428571428571,604.6875566578929,1.2059390204686906,0.3883777219309882,59.65113433364297,100.0,68.42105263157896,614.2916286454241,604.15,594.0083713545758,605.0,603.0,607.75,597.0,88.8364322144953,80.67331904749665,20031672.62772809,18260767.714285713,36781864.09039241,20411158.1,4040452.109607594
615.0,619.0,614.0,616.0,24518766,604.2142857142857,606.1958824368405,1.998558358420155,0.7104138492288216,60.32646988866717,87.5,81.7982456140351,616.1791912818715,604.95,593.7208087181286,607.0,605.0,607.75,593.5,97.89301024255168,91.26170846340231,20629951.744031012,19223603.14285714,37036372.783728786,20566926.2,4097479.6162712146
619.0,620.0,615.0,615.0,19681276,604.9285714285714,607.3697647785951,2.517008741619634,1.0717328277069842,59.258343908359514,80.0,89.16666666666667,616.1791912818715,604.95,593.7208087181286,607.5,605.5,608.25,591.5,97.60358537722401,94.77767594475701,20503461.644826878,19879590.64285714,31025728.66800046,19294702.9,7563677.131999539
619.0,632.0,618.0,631.0,69089158,607.0714285714286,610.5204628081158,4.1708714778400235,1.6915605577335922,68.78234621580594,97.29729729729729,88.26576576576576,622.2688459374854,606.1,589.9311540625147,613.5,611.5,608.0,591.5,97.60358537722401,97.70006033233324,26981554.49218329,23549412.14285714,46782905.35698278,21596869.2,-3589166.956982784
645.0,656.0,644.0,656.0,79434666,611.1428571428571,616.584401100367,7.413403576270866,2.8359291614410473,77.59534606930455,100.0,92.43243243243244,636.1910241655165,608.9,581.6089758344834,627.0,623.5,605.75,591.5,97.60358537722401,97.60358537722401,33975302.69322552,27610528.714285713,60512909.27646771,24389134.35,-11734640.576467708
669.0,669.0,646.0,650.0,69593809,614.7142857142857,621.0398142869848,9.390733242263423,4.146889977605523,72.31856327640149,74.32432432432432,90.54054054054056,643.9163962125883,611.05,578.1836037874116,635.5,630.0,605.5,591.5,94.5249357802146,96.57736884488754,38724436.86746211,31022391.5,68178343.01385455,26938498.3,-14301346.413854543
