datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-04-15 19:00:00,173.47,173.57,171.68,171.94,6599683,,,,,,,,
2020-04-15 20:00:00,171.88,171.95,171.8,171.95,1027163,,,,,,,,
2020-04-16 13:00:00,174.3,175.38,173.52,173.66,6120958,open,long,173.66,52271.66,-1,0.0,0.0,301.0
2020-04-16 14:00:00,173.7,175.0,172.9,174.89,6679493,close,short,174.89,52641.89,1714025049,370.2299999999969,0.0070828054819762,301.0
2020-04-16 15:00:00,174.9,176.7401,174.71,176.47,7081553,,,,,,,,
2020-04-16 16:00:00,176.48,176.66,173.12,174.11,5721388,,,,,,,,
2020-04-16 17:00:00,174.1071,175.0,173.77,174.48,3484305,,,,,,,,
2020-04-16 18:00:00,174.48,176.1,173.9687,175.47,4909929,,,,,,,,
2020-04-16 19:00:00,175.46,177.28,175.01,177.07,8396023,,,,,,,,
2020-04-16 20:00:00,177.04,177.07,177.0,177.0,1361557,open,long,177.0,52392.0,-1,0.0,0.0,296.0
2020-04-17 13:00:00,179.5,180.0,177.0,178.4328,9449113,,,,,,,,
2020-04-17 14:00:00,178.42,179.8272,177.68,177.915,7555948,,,,,,,,
2020-04-17 15:00:00,177.92,178.53,176.16,176.6878,6146151,,,,,,,,
2020-04-17 16:00:00,176.72,177.29,175.91,177.07,4635993,,,,,,,,
2020-04-17 17:00:00,177.05,177.37,176.44,176.7201,3464242,close,short,176.7201,52309.1496,1714025057,-82.85039999999934,-0.0015813559322033,296.0
2020-04-17 18:00:00,176.72,176.93,175.87,176.5,3502482,,,,,,,,
2020-04-17 19:00:00,176.51,178.75,176.39,178.6,9695566,,,,,,,,
2020-04-17 20:00:00,178.68,178.68,178.01,178.36,746898,,,,,,,,
2020-04-20 13:00:00,176.63,177.79,176.2,176.68,5464701,,,,,,,,
2020-04-20 14:00:00,176.65,178.29,176.52,177.76,5315223,,,,,,,,
2020-04-20 15:00:00,177.75,178.75,177.6127,178.395,3704538,,,,,,,,
2020-04-20 16:00:00,178.39,178.4499,177.765,177.91,2662575,,,,,,,,
2020-04-20 17:00:00,177.91,177.94,177.22,177.8,2941784,,,,,,,,
2020-04-20 18:00:00,177.795,178.01,176.01,176.07,4112251,,,,,,,,
2020-04-20 19:00:00,176.07,176.66,174.99,174.99,7861708,,,,,,,,
2020-04-20 20:00:00,175.05,175.15,174.95,175.05,764790,,,,,,,,
2020-04-21 13:00:00,173.5,173.6699,170.71,172.19,7124080,,,,,,,,
2020-04-21 14:00:00,172.21,172.2927,166.41,166.69,11053814,,,,,,,,
2020-04-21 15:00:00,166.67,167.87,166.1102,167.815,7718380,,,,,,,,
2020-04-21 16:00:00,167.81,168.5373,167.0,167.35,4972297,,,,,,,,
2020-04-21 17:00:00,167.34,170.3,167.22,170.2004,5423343,,,,,,,,
2020-04-21 18:00:00,170.21,171.15,168.47,168.71,4896811,,,,,,,,
2020-04-21 19:00:00,168.74,170.39,167.0,167.67,8566999,,,,,,,,
2020-04-21 20:00:00,167.67,168.1,167.67,168.1,849252,,,,,,,,
2020-04-22 13:00:00,171.39,172.49,170.82,171.7658,4860136,,,,,,,,
2020-04-22 14:00:00,171.78,172.2,171.02,171.56,4640778,,,,,,,,
2020-04-22 15:00:00,171.57,172.55,171.32,172.095,3725135,,,,,,,,
2020-04-22 16:00:00,172.09,172.55,171.8301,172.21,2977444,,,,,,,,
2020-04-22 17:00:00,172.21,173.27,171.96,173.185,2544613,,,,,,,,
2020-04-22 18:00:00,173.18,173.6,173.01,173.44,2856994,,,,,,,,
2020-04-22 19:00:00,173.46,174.0,172.88,173.52,7125852,,,,,,,,
2020-04-22 20:00:00,173.52,173.56,173.18,173.32,917868,,,,,,,,
2020-04-23 13:00:00,174.11,175.06,173.55,174.35,3634203,,,,,,,,
2020-04-23 14:00:00,174.32,175.04,173.61,174.62,4584255,,,,,,,,
2020-04-23 15:00:00,174.63,174.67,173.3,173.575,3711163,,,,,,,,
2020-04-23 16:00:00,173.57,174.22,170.91,172.9175,4275985,,,,,,,,
2020-04-23 17:00:00,172.91,174.82,171.42,171.8699,3591800,,,,,,,,
2020-04-23 18:00:00,171.86,173.17,171.12,173.15,3493830,,,,,,,,
2020-04-23 19:00:00,173.12,173.1799,171.2,171.43,5129141,,,,,,,,
2020-04-23 20:00:00,171.42,171.48,171.35,171.48,1070561,,,,,,,,
2020-04-24 13:00:00,172.06,172.7375,170.81,170.96,3412465,,,,,,,,
2020-04-24 14:00:00,170.95,172.215,170.71,171.5588,3981445,,,,,,,,
